"Time, min",Tin,Tout,DT,"flow, lpm",Pressure (MPag),"Air Flow, m/s",,,
16589.54642,45.758929,40.7773,4.981629,0.314531,0.01766,1.3,,,
16589.57612,45.764362,40.762752,5.00161,0.313272,0.017583,1.3,,,
16589.60602,45.754851,40.741293,5.013558,0.314904,0.017575,1.3,,,
16589.6357,45.76074,40.741293,5.019447,0.314169,0.01744,1.3,,,
16589.66543,45.764724,40.697647,5.067077,0.314497,0.017419,1.3,,,
16589.69515,45.786726,40.656182,5.130544,0.313416,0.017419,1.3,,,
16589.72502,45.770789,40.515667,5.255122,0.31354,0.017391,1.3,,,
16589.75473,45.755938,40.693178,5.06276,0.313271,0.017468,1.3,,,
16589.78465,45.761009,40.814292,4.946717,0.313455,0.017513,1.3,,,
16589.8143,45.746065,40.831022,4.915043,0.315135,0.017429,1.3,,,
16589.84402,45.750412,40.658624,5.091788,0.314454,0.017437,1.3,,,
16589.87375,45.758743,40.617885,5.140858,0.313854,0.017497,1.3,,,
16589.90355,45.760916,40.761816,4.9991,0.315405,0.017483,1.3,,,
16589.93312,45.763452,40.655974,5.107478,0.315004,0.017344,1.3,,,
16589.9628,45.749957,40.691152,5.058805,0.313823,0.017472,1.3,,,
16589.99247,45.760916,40.67998,5.080936,0.313684,0.017412,1.3,,,
16590.02218,45.759829,40.743527,5.016302,0.312876,0.017311,1.3,,,
16590.05187,45.749325,40.579483,5.169842,0.313052,0.017457,1.3,,,
16590.08155,45.738728,40.799173,4.939555,0.313345,0.017402,1.3,,,
16590.11122,45.741356,40.712248,5.029108,0.313979,0.017261,1.3,,,
16590.14113,45.754666,40.782079,4.972587,0.313115,0.017531,1.3,,,
16590.1708,45.767705,40.746437,5.021268,0.313976,0.01748,1.3,,,
16590.20078,45.782918,40.688969,5.093949,0.315086,0.017617,1.3,,,
16590.2305,45.784005,40.785353,4.998652,0.314351,0.017474,1.3,,,
16590.26022,45.774587,40.696504,5.078083,0.312857,0.017395,1.3,,,
16590.28985,45.768792,40.803174,4.965618,0.31567,0.017492,1.3,,,
16590.31953,45.749864,40.791432,4.958432,0.313538,0.017458,1.3,,,
16590.34925,45.759644,40.845621,4.914023,0.314595,0.017431,1.3,,,
16590.37897,45.735375,40.722328,5.013047,0.313675,0.017416,1.3,,,
16590.40888,45.720161,40.791691,4.92847,0.314243,0.017407,1.3,,,
16590.4386,45.71183,40.835074,4.876756,0.315318,0.017404,1.3,,,
16590.46848,45.704493,40.684033,5.02046,0.313458,0.017568,1.3,,,
16590.49825,45.703044,40.6633,5.039744,0.313542,0.017525,1.3,,,
16590.52817,45.711375,40.691307,5.020068,0.313587,0.017649,1.3,,,
16590.55782,45.719706,40.66938,5.050326,0.314964,0.017523,1.3,,,
16590.58753,45.709109,40.68237,5.026739,0.313909,0.017537,1.3,,,
16590.61723,45.721425,40.705389,5.016036,0.313261,0.017623,1.3,,,
16590.64697,45.736007,40.732408,5.003599,0.314821,0.017574,1.3,,,
16590.6768,45.724685,40.693282,5.031403,0.313867,0.017475,1.3,,,
16590.70653,45.744607,40.74784,4.996767,0.314117,0.017499,1.3,,,
16590.73628,45.757554,40.823592,4.933962,0.3148,0.017523,1.3,,,
16590.76615,45.753208,40.762388,4.99082,0.314864,0.01749,1.3,,,
16590.79585,45.745963,40.651817,5.094146,0.314318,0.017564,1.3,,,
16590.82555,45.745601,40.687463,5.058138,0.313132,0.017519,1.3,,,
16590.8552,45.750672,40.720457,5.030215,0.313695,0.017733,1.3,,,
16590.88482,45.755019,40.691723,5.063296,0.313431,0.017717,1.3,,,
16590.9146,45.751397,40.653895,5.097502,0.313532,0.017423,1.3,,,
16590.94427,45.737994,40.704454,5.03354,0.313944,0.017531,1.3,,,
16590.97397,45.733555,40.696712,5.036843,0.314419,0.017407,1.3,,,
16591.00392,45.733917,40.720717,5.0132,0.314768,0.017547,1.3,,,
16591.03363,45.728846,40.733447,4.995399,0.314032,0.017649,1.3,,,
16591.06335,45.729933,40.689437,5.040496,0.314381,0.01752,1.3,,,
16591.09297,45.715444,40.644698,5.070746,0.314531,0.017575,1.3,,,
16591.12268,45.708561,40.845102,4.863459,0.313165,0.017364,1.3,,,
16591.15238,45.730927,40.829463,4.901464,0.313831,0.017516,1.3,,,
16591.18213,45.712091,40.771533,4.940558,0.314761,0.0174,1.3,,,
16591.21203,45.71354,40.737448,4.976092,0.314153,0.017479,1.3,,,
16591.24193,45.722958,40.766805,4.956153,0.314381,0.017502,1.3,,,
16591.27163,45.728754,40.77252,4.956234,0.314117,0.017498,1.3,,,
16591.30135,45.722141,40.793615,4.928526,0.312957,0.017488,1.3,,,
16591.33103,45.73011,40.756985,4.973125,0.313654,0.017472,1.3,,,
16591.36077,45.738079,40.724147,5.013932,0.31303,0.017373,1.3,,,
16591.39058,45.75293,40.820631,4.932299,0.313704,0.01752,1.3,,,
16591.42053,45.751119,40.797252,4.953867,0.313723,0.017512,1.3,,,
16591.45025,45.73663,40.730694,5.005936,0.314086,0.017455,1.3,,,
16591.47998,45.739528,40.78234,4.957188,0.31357,0.017566,1.3,,,
16591.5097,45.722865,40.873625,4.84924,0.314052,0.017559,1.3,,,
16591.53955,45.739166,40.726693,5.012473,0.315484,0.017545,1.3,,,
16591.56928,45.736268,40.778703,4.957565,0.314598,0.017678,1.3,,,
16591.59905,45.735089,40.755426,4.979663,0.314678,0.017666,1.3,,,
16591.62897,45.730742,40.797148,4.933594,0.314687,0.017677,1.3,,,
16591.65867,45.731466,40.736046,4.99542,0.314512,0.017687,1.3,,,
16591.6883,45.713717,40.749504,4.964213,0.314821,0.017432,1.3,,,
16591.71798,45.709733,40.705027,5.004706,0.313602,0.017577,1.3,,,
16591.74775,45.703937,40.64657,5.057367,0.314082,0.017462,1.3,,,
16591.77767,45.716885,40.576263,5.140622,0.314703,0.017608,1.3,,,
16591.8073,45.69986,40.534065,5.165795,0.314658,0.017544,1.3,,,
16591.837,45.709008,40.548253,5.160755,0.315496,0.017562,1.3,,,
16591.86703,45.729925,40.683203,5.046722,0.315768,0.017561,1.3,,,
16591.89693,45.710272,40.724564,4.985708,0.314926,0.017399,1.3,,,
16591.92663,45.725216,40.703572,5.021644,0.31495,0.017545,1.3,,,
16591.95653,45.717155,40.719576,4.997579,0.315236,0.017721,1.3,,,
16591.98623,45.723675,40.601258,5.122417,0.314628,0.017513,1.3,,,
16592.01593,45.720777,40.578342,5.142435,0.31465,0.017564,1.3,,,
16592.0456,45.731282,40.68019,5.051092,0.315042,0.017521,1.3,,,
16592.07528,45.738434,40.696194,5.04224,0.315527,0.017483,1.3,,,
16592.105,45.736623,40.675722,5.060901,0.316069,0.017642,1.3,,,
16592.13453,45.727929,40.651092,5.076837,0.31462,0.017495,1.3,,,
16592.16417,45.731552,40.814295,4.917257,0.315464,0.017587,1.3,,,
16699.58563,46.329488,39.557043,6.772445,0.192593,0.018202,1.3,,,
16699.61537,46.321796,39.590439,6.731357,0.192826,0.018047,1.3,,,
16699.64513,46.337453,39.608278,6.729175,0.192578,0.018205,1.3,,,
16699.67512,46.339625,39.599805,6.73982,0.193168,0.018327,1.3,,,
16699.70497,46.337091,39.618108,6.718983,0.193007,0.018256,1.3,,,
16699.73497,46.320074,39.613011,6.707063,0.192709,0.018186,1.3,,,
16699.76493,46.319712,39.552574,6.767138,0.193128,0.018081,1.3,,,
16699.79452,46.325143,39.51216,6.812983,0.192844,0.018144,1.3,,,
16699.82422,46.326953,39.582793,6.74416,0.19302,0.018266,1.3,,,
16699.85388,46.308488,39.613375,6.695113,0.193066,0.018193,1.3,,,
16699.88367,46.31066,39.611919,6.698741,0.192733,0.018051,1.3,,,
16699.91328,46.304231,39.629493,6.674738,0.192112,0.017909,1.3,,,
16699.94325,46.310748,39.677813,6.632935,0.192228,0.018065,1.3,,,
16699.9733,46.322334,39.695651,6.626683,0.192116,0.01814,1.3,,,
16700.00293,46.317265,39.57015,6.747115,0.19248,0.018126,1.3,,,
16700.03292,46.329213,39.559956,6.769257,0.19205,0.018041,1.3,,,
16700.06252,46.328939,39.534006,6.794933,0.192704,0.018281,1.3,,,
16700.09227,46.348765,39.561048,6.787717,0.192329,0.01812,1.3,,,
16700.12227,46.345594,39.476941,6.868653,0.192513,0.018245,1.3,,,
16700.15185,46.353921,39.427421,6.9265,0.192335,0.018038,1.3,,,
16700.18185,46.365507,39.452546,6.912961,0.192784,0.017992,1.3,,,
16700.21185,46.363335,39.516993,6.846342,0.19281,0.01797,1.3,,,
16700.24147,46.371026,39.517357,6.853669,0.193225,0.018228,1.3,,,
16700.271,46.361975,39.5443,6.817675,0.192178,0.018128,1.3,,,
16700.30053,46.355458,39.517721,6.837737,0.19265,0.018079,1.3,,,
16700.33057,46.351475,39.534833,6.816642,0.19289,0.018078,1.3,,,
16700.36038,46.333734,39.519641,6.814093,0.192707,0.01815,1.3,,,
16700.39015,46.329027,39.485416,6.843611,0.19255,0.018044,1.3,,,
16700.42015,46.337081,39.461748,6.875333,0.192101,0.018029,1.3,,,
16700.44977,46.33346,39.508718,6.824742,0.193658,0.018193,1.3,,,
16700.47947,46.341788,39.585177,6.756611,0.192624,0.018086,1.3,,,
16700.50935,46.34758,39.572434,6.775146,0.192806,0.018121,1.3,,,
16700.53913,46.369754,39.512359,6.857395,0.193518,0.018182,1.3,,,
16700.56877,46.374098,39.537846,6.836252,0.1931,0.017993,1.3,,,
16700.59843,46.376271,39.620955,6.755316,0.192637,0.017893,1.3,,,
16700.62845,46.384686,39.589281,6.795405,0.192451,0.018075,1.3,,,
16700.6581,46.373736,39.514279,6.859457,0.192447,0.018079,1.3,,,
16700.6879,46.362239,39.530664,6.831575,0.192206,0.017812,1.3,,,
16700.71807,46.358256,39.59193,6.766326,0.191879,0.01794,1.3,,,
16700.74772,46.357532,39.551417,6.806115,0.192703,0.018053,1.3,,,
16700.77753,46.361153,39.545227,6.815926,0.193036,0.018071,1.3,,,
16700.8073,46.361241,39.62678,6.734461,0.192362,0.017962,1.3,,,
16700.837,46.346035,39.641806,6.704229,0.192935,0.018118,1.3,,,
16700.867,46.353726,39.587561,6.766165,0.192866,0.018081,1.3,,,
16700.897,46.347845,39.534404,6.813441,0.192789,0.018063,1.3,,,
16700.92658,46.348295,39.533676,6.814619,0.193738,0.018243,1.3,,,
16700.95625,46.344675,39.582828,6.761847,0.193359,0.018227,1.3,,,
16700.9859,46.355899,39.578823,6.777076,0.19365,0.018095,1.3,,,
16701.01538,46.344313,39.624696,6.719617,0.192939,0.017967,1.3,,,
16701.04535,46.336074,39.596298,6.739776,0.193013,0.017901,1.3,,,
16701.0751,46.33716,39.566908,6.770252,0.193279,0.018085,1.3,,,
16701.10492,46.351369,39.536325,6.815044,0.193497,0.018185,1.3,,,
16701.13465,46.333266,39.604044,6.729222,0.193352,0.018168,1.3,,,
16701.16437,46.332091,39.64045,6.691641,0.19309,0.018061,1.3,,,
16701.194,46.329645,39.619798,6.709847,0.193269,0.018002,1.3,,,
16701.22372,46.347748,39.637902,6.709846,0.193308,0.01805,1.3,,,
16701.25363,46.353541,39.659381,6.69416,0.193839,0.018342,1.3,,,
16701.28365,46.360146,39.64055,6.719596,0.193296,0.018338,1.3,,,
16701.31352,46.371732,39.668482,6.70325,0.193969,0.017958,1.3,,,
16701.34322,46.37318,39.597226,6.775954,0.19294,0.018245,1.3,,,
16701.37297,46.363855,39.637637,6.726218,0.193133,0.018189,1.3,,,
16701.40297,46.359511,39.621619,6.737892,0.193859,0.018263,1.3,,,
16701.4328,46.361321,39.573197,6.788124,0.193442,0.017941,1.3,,,
16701.46255,46.362407,39.572469,6.789938,0.19285,0.018103,1.3,,,
16701.49252,46.356976,39.573197,6.783779,0.19376,0.017967,1.3,,,
16701.52237,46.3491,39.595406,6.753694,0.191824,0.017952,1.3,,,
16701.55208,46.343218,39.517592,6.825626,0.192236,0.018052,1.3,,,
16701.58217,46.347289,39.461519,6.88577,0.191789,0.017949,1.3,,,
16701.61177,46.359237,39.503028,6.856209,0.191842,0.017974,1.3,,,
16701.64178,46.353082,39.533248,6.819834,0.192221,0.017922,1.3,,,
16701.67162,46.364306,39.513951,6.850355,0.193089,0.018023,1.3,,,
16701.7013,46.361136,39.455793,6.905343,0.192846,0.018061,1.3,,,
16701.73105,46.362946,39.403723,6.959223,0.193046,0.018064,1.3,,,
16701.76103,46.364121,39.432854,6.931267,0.193122,0.018032,1.3,,,
16701.79102,46.357878,39.478368,6.87951,0.19309,0.018176,1.3,,,
16701.8206,46.374532,39.531891,6.842641,0.193358,0.018127,1.3,,,
16701.85032,46.361949,39.611261,6.750688,0.192897,0.017978,1.3,,,
16701.88032,46.374983,39.627016,6.747967,0.193206,0.018036,1.3,,,
16701.90992,46.369552,39.55238,6.817172,0.192608,0.018022,1.3,,,
16701.93997,46.374347,39.552744,6.821603,0.193199,0.018168,1.3,,,
16701.9696,46.3624,39.581507,6.780893,0.192681,0.01834,1.3,,,
16701.99947,46.373261,39.497402,6.875859,0.193545,0.018066,1.3,,,
16702.02958,46.372899,39.539273,6.833626,0.193122,0.018053,1.3,,,
16702.05917,46.390728,39.64085,6.749878,0.193409,0.018171,1.3,,,
16702.08903,46.383125,39.703102,6.680023,0.19298,0.018271,1.3,,,
16702.1188,46.381226,39.653592,6.727634,0.19309,0.018134,1.3,,,
16702.1488,46.383849,39.648495,6.735354,0.193381,0.01825,1.3,,,
16702.17838,46.401951,39.692909,6.709042,0.192985,0.018119,1.3,,,
16702.2081,46.400503,39.646775,6.753728,0.193724,0.018259,1.3,,,
16702.23783,46.396883,39.636481,6.760402,0.193354,0.018316,1.3,,,
16702.2678,46.40023,39.732689,6.667541,0.193774,0.018296,1.3,,,
16702.29763,46.400592,39.737421,6.663171,0.193143,0.018263,1.3,,,
16702.32737,46.392265,39.710947,6.681318,0.193399,0.018261,1.3,,,
16702.35737,46.395974,39.678547,6.717427,0.19303,0.018154,1.3,,,
16702.38698,46.385024,39.655248,6.729776,0.192733,0.018356,1.3,,,
16702.41702,46.380406,39.660709,6.719697,0.192927,0.018361,1.3,,,
16702.44685,46.376513,39.663985,6.712528,0.192873,0.018287,1.3,,,
16702.47667,46.393891,39.789576,6.604315,0.192866,0.018267,1.3,,,
16702.5063,46.393891,39.787492,6.606399,0.193242,0.018357,1.3,,,
16702.53617,46.401856,39.77902,6.622836,0.192349,0.018281,1.3,,,
16702.56593,46.402218,39.729249,6.672969,0.191876,0.018126,1.3,,,
16702.5958,46.399411,39.673551,6.72586,0.192418,0.018159,1.3,,,
16702.6256,46.378774,39.636782,6.741992,0.193677,0.018281,1.3,,,
16702.65558,46.372981,39.673551,6.69943,0.192563,0.018232,1.3,,,
16702.68513,46.37443,39.708599,6.665831,0.193402,0.018363,1.3,,,
16702.71482,46.387914,39.784316,6.603598,0.192492,0.018055,1.3,,,
16702.7446,46.376691,39.732726,6.643965,0.192524,0.018027,1.3,,,
16702.77447,46.370898,39.754203,6.616695,0.192252,0.018229,1.3,,,
16702.80413,46.384021,39.760391,6.62363,0.192548,0.017924,1.3,,,
16702.83363,46.380762,39.778592,6.60217,0.192661,0.018069,1.3,,,
16702.86335,46.367094,39.830017,6.537077,0.192595,0.018142,1.3,,,
16702.89298,46.364832,39.827733,6.537099,0.192557,0.018026,1.3,,,
16702.92272,46.351525,39.736466,6.615059,0.192121,0.018084,1.3,,,
16702.95272,46.355146,39.677492,6.677654,0.191875,0.018018,1.3,,,
16702.9825,46.358856,39.786701,6.572155,0.19267,0.01813,1.3,,,
16703.01257,46.34908,39.754303,6.594777,0.191401,0.018079,1.3,,,
16703.04257,46.364197,39.723826,6.640371,0.192688,0.018198,1.3,,,
16703.07237,46.335322,39.699335,6.635987,0.193096,0.018204,1.3,,,
16703.10215,46.342836,39.748215,6.594621,0.191906,0.018077,1.3,,,
16760.66122,46.407384,24.071688,22.335696,0.018226,0.017113,1.3,,,
16760.69097,46.386385,24.070211,22.316174,0.018063,0.016908,1.3,,,
16760.72087,46.394258,24.074274,22.319984,0.018162,0.016773,1.3,,,
16760.75058,46.398602,24.071952,22.32665,0.01825,0.017044,1.3,,,
16760.78058,46.382041,24.069103,22.312938,0.018238,0.017065,1.3,,,
16760.81017,46.369639,24.076121,22.293518,0.018137,0.016669,1.3,,,
16760.84018,46.346105,24.07343,22.272675,0.018089,0.016793,1.3,,,
16760.87015,46.377604,24.066781,22.310823,0.018119,0.017094,1.3,,,
16760.89997,46.35226,24.06161,22.29065,0.01816,0.016817,1.3,,,
16760.92972,46.349726,24.063563,22.286163,0.018215,0.017212,1.3,,,
16760.95943,46.335606,24.060133,22.275473,0.018302,0.016966,1.3,,,
16760.98942,46.353978,24.065673,22.288305,0.018239,0.016806,1.3,,,
16761.01897,46.356243,24.057547,22.298696,0.018265,0.017133,1.3,,,
16761.0487,46.351082,24.055331,22.295751,0.018075,0.016846,1.3,,,
16761.07847,46.357599,24.053115,22.304484,0.01816,0.016875,1.3,,,
16761.10832,46.377242,24.063457,22.313785,0.018332,0.016822,1.3,,,
16761.13803,46.359047,24.057442,22.301605,0.01808,0.017102,1.3,,,
16761.16782,46.373529,24.061241,22.312288,0.018054,0.017014,1.3,,,
16761.19743,46.384029,24.063352,22.320677,0.018072,0.017075,1.3,,,
16761.22745,46.404665,24.057811,22.346854,0.018129,0.016881,1.3,,,
16761.25702,46.384391,24.056703,22.327688,0.018022,0.016841,1.3,,,
16761.2871,46.348548,24.058919,22.289629,0.017863,0.017042,1.3,,,
16761.3167,46.358231,24.053009,22.305222,0.017876,0.016792,1.3,,,
16761.34658,46.388735,24.053748,22.334987,0.018326,0.016886,1.3,,,
16761.37667,46.347369,24.051532,22.295837,0.017856,0.016797,1.3,,,
16761.40648,46.351352,24.050318,22.301034,0.017848,0.016809,1.3,,,
16761.4362,46.344835,24.051796,22.293039,0.018301,0.016934,1.3,,,
16761.46597,46.324559,24.049316,22.275243,0.018291,0.016919,1.3,,,
16761.49558,46.352076,24.048472,22.303604,0.01812,0.017163,1.3,,,
16761.5253,46.339766,24.044778,22.294988,0.017963,0.016793,1.3,,,
16761.55532,46.362938,24.046625,22.316313,0.018281,0.017093,1.3,,,
16761.58483,46.350898,24.051321,22.299577,0.018429,0.017219,1.3,,,
16761.61465,46.338318,24.054751,22.283567,0.018057,0.01711,1.3,,,
16761.64467,46.337864,24.051796,22.286068,0.017926,0.016956,1.3,,,
16761.67423,46.344743,24.054012,22.290731,0.018173,0.017412,1.3,,,
16761.70397,46.339312,24.064354,22.274958,0.018153,0.017242,1.3,,,
16761.73397,46.354518,24.054381,22.300137,0.018472,0.017039,1.3,,,
16761.76377,46.333519,24.050213,22.283306,0.018085,0.01707,1.3,,,
16761.79353,46.358863,24.052799,22.306064,0.018512,0.017166,1.3,,,
16761.82353,46.337502,24.050582,22.28692,0.018313,0.01696,1.3,,,
16761.85338,46.330168,24.041348,22.28882,0.017794,0.017009,1.3,,,
16761.8831,46.35334,24.045411,22.307929,0.017811,0.016999,1.3,,,
16761.91275,46.327272,24.044303,22.282969,0.018472,0.016946,1.3,,,
16761.9425,46.317496,24.046045,22.271451,0.018289,0.016794,1.3,,,
16761.9722,46.325824,24.044567,22.281257,0.017962,0.016957,1.3,,,
16762.00183,46.342116,24.032378,22.309738,0.01783,0.017119,1.3,,,
16762.0319,46.343564,24.047153,22.296411,0.01803,0.016996,1.3,,,
16762.06152,46.334421,24.035333,22.299088,0.018213,0.0168,1.3,,,
16762.09152,46.338496,24.032378,22.306118,0.01809,0.017126,1.3,,,
16762.12112,46.333427,24.036441,22.296986,0.017817,0.01675,1.3,,,
16762.15102,46.336955,24.027945,22.30901,0.01804,0.016958,1.3,,,
16762.18083,46.344197,24.027207,22.31699,0.018163,0.016914,1.3,,,
16762.21045,46.313783,24.022774,22.291009,0.018117,0.01683,1.3,,,
16762.24047,46.31849,24.020083,22.298407,0.01796,0.016714,1.3,,,
16762.27008,46.350714,24.029423,22.321291,0.018017,0.017223,1.3,,,
16762.3001,46.343472,24.015651,22.327821,0.018308,0.016996,1.3,,,
16762.3297,46.344197,24.010849,22.333348,0.018163,0.016953,1.3,,,
16762.35945,46.326094,24.02193,22.304164,0.017846,0.017123,1.3,,,
16762.38945,46.355058,24.006047,22.349011,0.018143,0.017259,1.3,,,
16762.41903,46.344105,24.017498,22.326607,0.018527,0.016933,1.3,,,
16762.449,46.332881,24.020347,22.312534,0.018183,0.016971,1.3,,,
16762.47868,46.323467,24.015915,22.307552,0.017859,0.016897,1.3,,,
16762.5087,46.309709,24.003092,22.306617,0.018266,0.017328,1.3,,,
16762.53832,46.311519,24.005572,22.305947,0.018265,0.017194,1.3,,,
16762.56835,46.310703,24.001773,22.30893,0.018116,0.017202,1.3,,,
16762.59797,46.326634,23.996233,22.330401,0.018067,0.017074,1.3,,,
16762.628,46.303824,23.994755,22.309069,0.01815,0.016922,1.3,,,
16762.65765,46.334961,23.984517,22.350444,0.018125,0.017105,1.3,,,
16762.68723,46.328444,23.995863,22.332581,0.017919,0.016947,1.3,,,
16762.71715,46.343289,23.999926,22.343363,0.018033,0.017115,1.3,,,
16762.7469,46.332065,23.990322,22.341743,0.018505,0.017444,1.3,,,
16762.7768,46.311789,23.987262,22.324527,0.018569,0.01718,1.3,,,
16762.80685,46.316134,23.994016,22.322118,0.018179,0.017543,1.3,,,
16762.8365,46.333783,23.989584,22.344199,0.018196,0.017145,1.3,,,
16762.86652,46.351524,23.989109,22.362415,0.018441,0.017128,1.3,,,
16762.89608,46.31568,23.993172,22.322508,0.018595,0.017258,1.3,,,
16762.92583,46.319301,23.983938,22.335363,0.018331,0.017294,1.3,,,
16762.95583,46.321111,23.996866,22.324245,0.018303,0.016999,1.3,,,
16762.98567,46.333151,23.981721,22.35143,0.018394,0.017341,1.3,,,
16763.01543,46.341024,23.98837,22.352654,0.018612,0.017114,1.3,,,
16763.04525,46.310157,23.9794,22.330757,0.018072,0.017178,1.3,,,
16763.075,46.335231,23.983938,22.351293,0.018434,0.017153,1.3,,,
16763.10475,46.319663,23.985785,22.333878,0.018332,0.017001,1.3,,,
16763.13437,46.314864,23.990587,22.324277,0.018341,0.017106,1.3,,,
16763.1641,46.326088,23.989848,22.33624,0.018166,0.017295,1.3,,,
16763.19412,46.312059,23.984941,22.327118,0.018396,0.017234,1.3,,,
16763.2237,46.316312,23.983833,22.332479,0.018272,0.017299,1.3,,,
16763.25343,46.323646,23.987896,22.33575,0.018299,0.016924,1.3,,,
16763.28343,46.34772,23.989743,22.357977,0.017897,0.01737,1.3,,,
16763.31295,46.340933,23.983833,22.3571,0.018435,0.017129,1.3,,,
16763.3428,46.326812,23.98568,22.341132,0.018429,0.017264,1.3,,,
16763.37237,46.323462,23.987422,22.33604,0.018338,0.017275,1.3,,,
16763.40212,46.3021,23.976709,22.325391,0.017923,0.017195,1.3,,,
16763.43183,46.342289,23.981986,22.360303,0.018358,0.017158,1.3,,,
16763.4618,46.355685,23.980403,22.375282,0.018089,0.016891,1.3,,,
16763.49147,46.350616,23.974862,22.375754,0.018202,0.017034,1.3,,,
16763.52108,46.341565,23.982619,22.358946,0.017877,0.016823,1.3,,,
16763.55113,46.357495,23.987422,22.370073,0.018046,0.016805,1.3,,,
16763.5808,46.356771,23.980668,22.376103,0.018312,0.01713,1.3,,,
16763.61038,46.359214,23.977079,22.382135,0.017923,0.016896,1.3,,,
16763.64015,46.352335,23.977448,22.374887,0.017731,0.017134,1.3,,,
16763.67018,46.368265,23.974123,22.394142,0.018112,0.01716,1.3,,,
16763.69978,46.353421,23.970694,22.382727,0.018308,0.017066,1.3,,,
16763.72982,46.354145,23.977712,22.376433,0.017993,0.016859,1.3,,,
16763.75947,46.377316,23.984361,22.392955,0.017711,0.016964,1.3,,,
16763.78932,46.369351,23.975496,22.393855,0.018209,0.017083,1.3,,,
16763.81902,46.378403,23.965048,22.413355,0.018461,0.017369,1.3,,,
16763.84908,46.340295,23.966156,22.374139,0.018282,0.017191,1.3,,,
16763.87872,46.34799,23.971328,22.376662,0.017982,0.016929,1.3,,,
16763.90833,46.3708,23.968373,22.402427,0.018189,0.017235,1.3,,,
16763.93837,46.365369,23.965048,22.400321,0.018173,0.017083,1.3,,,
16763.96802,46.35876,23.968742,22.390018,0.018039,0.017354,1.3,,,
16763.99788,46.364553,23.960615,22.403938,0.017695,0.017441,1.3,,,
16764.02767,46.358398,23.968003,22.390395,0.018095,0.01726,1.3,,,
16764.05753,46.3536,23.965418,22.388182,0.018479,0.017409,1.3,,,
16764.08733,46.33233,23.959772,22.372558,0.018086,0.017093,1.3,,,
16764.11695,46.324997,23.951011,22.373986,0.017891,0.017305,1.3,,,
16764.14698,46.335227,23.968373,22.366854,0.018269,0.017363,1.3,,,
16764.17658,46.335135,23.958399,22.376736,0.018278,0.017229,1.3,,,
16764.20662,46.325089,23.962093,22.362996,0.018027,0.017351,1.3,,,
16764.23627,46.315584,23.957925,22.357659,0.018054,0.017262,1.3,,,
16764.26625,46.317394,23.956447,22.360947,0.0181,0.016947,1.3,,,
16764.2959,46.333325,23.963361,22.369964,0.017974,0.016977,1.3,,,
16764.32552,46.323549,23.947846,22.375703,0.017962,0.017077,1.3,,,
16764.35555,46.345543,23.950432,22.395111,0.017504,0.016817,1.3,,,
16764.38522,46.340928,23.957555,22.383373,0.018007,0.01697,1.3,,,
16764.41505,46.326716,23.947477,22.379239,0.017734,0.016755,1.3,,,
16764.44483,46.371611,23.952648,22.418963,0.017784,0.016984,1.3,,,
16764.47483,46.387541,23.950801,22.43674,0.017374,0.016843,1.3,,,
16764.50438,46.375593,23.950327,22.425266,0.017578,0.017045,1.3,,,
16764.53448,46.338302,23.943783,22.394519,0.017768,0.016811,1.3,,,
16764.56438,46.328888,23.941197,22.387691,0.017907,0.017321,1.3,,,
16764.59427,46.324182,23.947742,22.37644,0.0179,0.016773,1.3,,,
16764.62402,46.331423,23.940353,22.39107,0.017653,0.016884,1.3,,,
16764.65362,46.359663,23.945156,22.414507,0.017605,0.017146,1.3,,,
16764.6837,46.345905,23.945051,22.400854,0.017844,0.017196,1.3,,,
16764.7136,46.343371,23.950592,22.392779,0.01818,0.017161,1.3,,,
16829.1743,61.908429,47.263151,14.645278,0.128459,0.016919,1.3,,,
16829.20395,61.892998,47.322125,14.570873,0.128194,0.016911,1.3,,,
16829.23358,61.890486,47.302334,14.588152,0.129783,0.016933,1.3,,,
16829.26335,61.893357,47.314997,14.57836,0.129879,0.016944,1.3,,,
16829.29335,61.907256,47.287862,14.619394,0.129616,0.016975,1.3,,,
16829.32293,61.917042,47.273282,14.64376,0.129363,0.017122,1.3,,,
16829.3526,61.915247,47.255192,14.660055,0.129524,0.016866,1.3,,,
16829.38235,61.901611,47.248787,14.652824,0.129265,0.016865,1.3,,,
16829.41235,61.919195,47.269772,14.649423,0.129654,0.016897,1.3,,,
16829.44195,61.914985,47.293543,14.621442,0.129189,0.016805,1.3,,,
16829.47183,61.912735,47.298354,14.614381,0.129144,0.016867,1.3,,,
16829.50165,61.921348,47.280264,14.641084,0.129139,0.016993,1.3,,,
16829.53125,61.911755,47.221905,14.68985,0.129358,0.016923,1.3,,,
16829.5613,61.932017,47.253129,14.678888,0.128876,0.017056,1.3,,,
16829.59113,61.918118,47.295822,14.622296,0.128898,0.017092,1.3,,,
16829.62118,61.922066,47.245423,14.676643,0.128417,0.016879,1.3,,,
16829.65102,61.910223,47.196215,14.714008,0.128873,0.016885,1.3,,,
16829.68073,61.917042,47.220203,14.696839,0.12851,0.016982,1.3,,,
16829.71048,61.900079,47.255553,14.644526,0.129081,0.016917,1.3,,,
16829.7405,61.900534,47.228163,14.672371,0.128895,0.017023,1.3,,,
16829.77005,61.915606,47.203814,14.711792,0.128145,0.016969,1.3,,,
16829.7998,61.904744,47.191512,14.713232,0.128713,0.016787,1.3,,,
